18:57:46.761 INFO  manager.ApplicationManager - All tests run in Chrome
18:57:48.691 INFO  manager.ApplicationManager - The link--->https://ilcarro.web.app/search
18:57:48.714 INFO  manager.ListenerWD - Before find element By.xpath: //*[text()=' Logout ']
18:57:58.753 INFO  manager.ListenerWD - Element found success By.xpath: //*[text()=' Logout ']
18:57:58.755 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Log in ']
18:57:58.785 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Log in ']
18:57:58.797 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (55d039e1fcf522a9d7325a8007d9a787)] -> xpath: //a[text()=' Log in ']]
18:57:58.918 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (55d039e1fcf522a9d7325a8007d9a787)] -> xpath: //a[text()=' Log in ']]
18:57:58.919 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='email']
18:57:58.946 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='email']
18:57:58.947 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (55d039e1fcf522a9d7325a8007d9a787)] -> xpath: //*[@id='email']]
18:57:59.051 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (55d039e1fcf522a9d7325a8007d9a787)] -> xpath: //*[@id='email']]
18:57:59.497 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='password']
18:57:59.516 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='password']
18:57:59.517 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (55d039e1fcf522a9d7325a8007d9a787)] -> xpath: //*[@id='password']]
18:57:59.604 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (55d039e1fcf522a9d7325a8007d9a787)] -> xpath: //*[@id='password']]
18:57:59.907 INFO  manager.ListenerWD - Before find element By.xpath: //*[@type='submit']
18:57:59.942 INFO  manager.ListenerWD - Element found success By.xpath: //*[@type='submit']
18:57:59.942 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (55d039e1fcf522a9d7325a8007d9a787)] -> xpath: //*[@type='submit']]
18:58:00.032 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (55d039e1fcf522a9d7325a8007d9a787)] -> xpath: //*[@type='submit']]
18:58:00.032 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
18:58:01.328 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
18:58:01.329 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
18:58:01.352 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
18:58:01.353 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (55d039e1fcf522a9d7325a8007d9a787)] -> xpath: //button[text()='Ok']]
18:58:01.417 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (55d039e1fcf522a9d7325a8007d9a787)] -> xpath: //button[text()='Ok']]
18:58:01.433 INFO  tests.TestBase - test add new car wrong fuel (empty) started
