19:58:50.106 INFO  manager.ApplicationManager - All tests run in Chrome
19:58:51.654 INFO  manager.ApplicationManager - The link--->https://ilcarro.web.app/search
19:58:51.678 INFO  manager.ListenerWD - Before find element By.xpath: //*[text()=' Logout ']
19:59:01.713 INFO  manager.ListenerWD - Element found success By.xpath: //*[text()=' Logout ']
19:59:01.715 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Log in ']
19:59:01.739 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Log in ']
19:59:01.749 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (69334c813816b0aa22d6c907b0f114b7)] -> xpath: //a[text()=' Log in ']]
19:59:01.845 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (69334c813816b0aa22d6c907b0f114b7)] -> xpath: //a[text()=' Log in ']]
19:59:01.845 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='email']
19:59:01.868 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='email']
19:59:01.868 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (69334c813816b0aa22d6c907b0f114b7)] -> xpath: //*[@id='email']]
19:59:01.939 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (69334c813816b0aa22d6c907b0f114b7)] -> xpath: //*[@id='email']]
19:59:02.288 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='password']
19:59:02.318 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='password']
19:59:02.319 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (69334c813816b0aa22d6c907b0f114b7)] -> xpath: //*[@id='password']]
19:59:02.380 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (69334c813816b0aa22d6c907b0f114b7)] -> xpath: //*[@id='password']]
19:59:02.633 INFO  manager.ListenerWD - Before find element By.xpath: //*[@type='submit']
19:59:02.664 INFO  manager.ListenerWD - Element found success By.xpath: //*[@type='submit']
19:59:02.665 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (69334c813816b0aa22d6c907b0f114b7)] -> xpath: //*[@type='submit']]
19:59:02.742 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (69334c813816b0aa22d6c907b0f114b7)] -> xpath: //*[@type='submit']]
19:59:02.742 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
19:59:04.119 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
19:59:04.119 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
19:59:04.145 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
19:59:04.145 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (69334c813816b0aa22d6c907b0f114b7)] -> xpath: //button[text()='Ok']]
19:59:04.217 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (69334c813816b0aa22d6c907b0f114b7)] -> xpath: //button[text()='Ok']]
19:59:04.240 INFO  tests.TestBase - test add new car success started
19:59:04.240 INFO  tests.TestBase - test data: location-'Tel Aviv, Israel', manufacture-'Kia', model-'Sportage', year-'2020', fuel-'Gas',seats-'5', car class-'C', car number-'432-232 +i',price-'50'
19:59:04.752 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Let the car work ']
19:59:04.783 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Let the car work ']
19:59:04.784 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (69334c813816b0aa22d6c907b0f114b7)] -> xpath: //a[text()=' Let the car work ']]
19:59:04.882 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (69334c813816b0aa22d6c907b0f114b7)] -> xpath: //a[text()=' Let the car work ']]
19:59:04.883 INFO  manager.ListenerWD - Before find element By.id: pickUpPlace
19:59:04.921 INFO  manager.ListenerWD - Element found success By.id: pickUpPlace
19:59:04.922 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (69334c813816b0aa22d6c907b0f114b7)] -> id: pickUpPlace]
19:59:05.000 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (69334c813816b0aa22d6c907b0f114b7)] -> id: pickUpPlace]
19:59:05.272 INFO  manager.ListenerWD - Before find element By.cssSelector: div.pac-item
19:59:05.609 INFO  manager.ListenerWD - Element found success By.cssSelector: div.pac-item
19:59:05.610 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (69334c813816b0aa22d6c907b0f114b7)] -> css selector: div.pac-item]
