16:05:03.070 INFO  manager.ApplicationManager - All tests run in Chrome
16:05:04.180 INFO  manager.ApplicationManager - The link--->https://ilcarro.web.app/search
16:05:04.204 INFO  manager.ListenerWD - Before find element By.cssSelector: a.logo
16:05:04.229 INFO  manager.ListenerWD - Element found success By.cssSelector: a.logo
16:05:04.233 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (d4793ea5c2436ffc26bb54a2f5d5602e)] -> css selector: a.logo]
16:05:04.594 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (d4793ea5c2436ffc26bb54a2f5d5602e)] -> css selector: a.logo]
16:05:04.596 INFO  manager.ListenerWD - Before find element By.id: city
16:05:04.619 INFO  manager.ListenerWD - Element found success By.id: city
16:05:04.728 INFO  manager.ListenerWD - Before find element By.id: city
16:05:04.738 INFO  manager.ListenerWD - Element found success By.id: city
16:05:04.739 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (d4793ea5c2436ffc26bb54a2f5d5602e)] -> id: city]
16:05:04.784 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (d4793ea5c2436ffc26bb54a2f5d5602e)] -> id: city]
16:05:04.949 INFO  manager.ListenerWD - Before find element By.cssSelector: div.pac-item
16:05:05.348 INFO  manager.ListenerWD - Element found success By.cssSelector: div.pac-item
16:05:05.348 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (d4793ea5c2436ffc26bb54a2f5d5602e)] -> css selector: div.pac-item]
16:05:05.390 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (d4793ea5c2436ffc26bb54a2f5d5602e)] -> css selector: div.pac-item]
16:05:05.390 INFO  manager.ListenerWD - Before find element By.id: dates
16:05:05.415 INFO  manager.ListenerWD - Element found success By.id: dates
16:05:05.415 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (d4793ea5c2436ffc26bb54a2f5d5602e)] -> id: dates]
16:05:05.489 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (d4793ea5c2436ffc26bb54a2f5d5602e)] -> id: dates]
16:05:05.490 INFO  manager.ListenerWD - Before find element By.xpath: /html/body/div[2]/div[1]
16:05:05.509 INFO  manager.ListenerWD - Element found success By.xpath: /html/body/div[2]/div[1]
16:05:05.510 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (d4793ea5c2436ffc26bb54a2f5d5602e)] -> xpath: /html/body/div[2]/div[1]]
16:05:05.566 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (d4793ea5c2436ffc26bb54a2f5d5602e)] -> xpath: /html/body/div[2]/div[1]]
16:05:05.567 INFO  manager.ListenerWD - Before find element By.id: dates
16:05:05.586 INFO  manager.ListenerWD - Element found success By.id: dates
16:05:05.587 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (d4793ea5c2436ffc26bb54a2f5d5602e)] -> id: dates]
16:05:05.664 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (d4793ea5c2436ffc26bb54a2f5d5602e)] -> id: dates]
16:05:05.877 INFO  manager.ListenerWD - Before find element By.xpath: /html/body/div[2]/div[1]
16:05:05.896 INFO  manager.ListenerWD - Element found success By.xpath: /html/body/div[2]/div[1]
16:05:05.897 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (d4793ea5c2436ffc26bb54a2f5d5602e)] -> xpath: /html/body/div[2]/div[1]]
16:05:05.934 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (d4793ea5c2436ffc26bb54a2f5d5602e)] -> xpath: /html/body/div[2]/div[1]]
16:05:06.281 INFO  manager.ListenerWD - Before find element By.xpath: //*[@type='submit']
16:05:06.297 INFO  manager.ListenerWD - Element found success By.xpath: //*[@type='submit']
16:05:06.297 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (d4793ea5c2436ffc26bb54a2f5d5602e)] -> xpath: //*[@type='submit']]
16:05:06.325 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (d4793ea5c2436ffc26bb54a2f5d5602e)] -> xpath: //*[@type='submit']]
16:05:06.325 INFO  manager.ListenerWD - Before find element By.cssSelector: button[disabled]
16:05:06.347 INFO  manager.ListenerWD - Element found success By.cssSelector: button[disabled]
16:05:06.347 INFO  manager.ListenerWD - Before find element By.cssSelector: button[type='submit']
16:05:06.357 INFO  manager.ListenerWD - Element found success By.cssSelector: button[type='submit']
16:05:06.364 INFO  tests.TestBase - ======================================
