20:14:31.255 INFO  manager.ApplicationManager - All tests run in Chrome
20:14:32.787 INFO  manager.ApplicationManager - The link--->https://ilcarro.web.app/search
20:14:32.840 INFO  manager.ListenerWD - Before find element By.id: city
20:14:32.872 INFO  manager.ListenerWD - Element found success By.id: city
20:14:32.876 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> id: city]
20:14:32.949 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> id: city]
20:14:33.311 INFO  manager.ListenerWD - Before find element By.cssSelector: div.pac-item
20:14:33.651 INFO  manager.ListenerWD - Element found success By.cssSelector: div.pac-item
20:14:33.651 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> css selector: div.pac-item]
20:14:33.726 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> css selector: div.pac-item]
20:14:33.726 INFO  manager.ListenerWD - Before find element By.id: dates
20:14:33.760 INFO  manager.ListenerWD - Element found success By.id: dates
20:14:33.761 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> id: dates]
20:14:33.899 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> id: dates]
20:14:33.923 INFO  manager.ListenerWD - Before find element By.cssSelector: button[aria-label='Next month']
20:14:33.960 INFO  manager.ListenerWD - Element found success By.cssSelector: button[aria-label='Next month']
20:14:33.961 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> css selector: button[aria-label='Next month']]
20:14:34.060 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> css selector: button[aria-label='Next month']]
20:14:34.061 INFO  manager.ListenerWD - Before find element By.cssSelector: button[aria-label='Next month']
20:14:34.090 INFO  manager.ListenerWD - Element found success By.cssSelector: button[aria-label='Next month']
20:14:34.090 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> css selector: button[aria-label='Next month']]
20:14:34.199 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> css selector: button[aria-label='Next month']]
20:14:34.200 INFO  manager.ListenerWD - Before find element By.cssSelector: button[aria-label='Next month']
20:14:34.236 INFO  manager.ListenerWD - Element found success By.cssSelector: button[aria-label='Next month']
20:14:34.236 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> css selector: button[aria-label='Next month']]
20:14:34.287 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> css selector: button[aria-label='Next month']]
20:14:34.288 INFO  manager.ListenerWD - Before find element By.cssSelector: button[aria-label='Next month']
20:14:34.304 INFO  manager.ListenerWD - Element found success By.cssSelector: button[aria-label='Next month']
20:14:34.304 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> css selector: button[aria-label='Next month']]
20:14:34.360 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> css selector: button[aria-label='Next month']]
20:14:34.360 INFO  manager.ListenerWD - Before find element By.cssSelector: button[aria-label='Next month']
20:14:34.394 INFO  manager.ListenerWD - Element found success By.cssSelector: button[aria-label='Next month']
20:14:34.395 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> css selector: button[aria-label='Next month']]
20:14:34.459 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> css selector: button[aria-label='Next month']]
20:14:34.460 INFO  manager.ListenerWD - Before find element By.xpath: //div[text()=' 11 ']
20:14:34.520 INFO  manager.ListenerWD - Element found success By.xpath: //div[text()=' 11 ']
20:14:34.520 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> xpath: //div[text()=' 11 ']]
20:14:34.604 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> xpath: //div[text()=' 11 ']]
20:14:34.604 INFO  manager.ListenerWD - Before find element By.cssSelector: button[aria-label='Next month']
20:14:34.633 INFO  manager.ListenerWD - Element found success By.cssSelector: button[aria-label='Next month']
20:14:34.633 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> css selector: button[aria-label='Next month']]
20:14:34.704 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> css selector: button[aria-label='Next month']]
20:14:34.705 INFO  manager.ListenerWD - Before find element By.cssSelector: button[aria-label='Next month']
20:14:34.736 INFO  manager.ListenerWD - Element found success By.cssSelector: button[aria-label='Next month']
20:14:34.736 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> css selector: button[aria-label='Next month']]
20:14:34.809 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> css selector: button[aria-label='Next month']]
20:14:34.809 INFO  manager.ListenerWD - Before find element By.xpath: //div[text()=' 15 ']
20:14:34.850 INFO  manager.ListenerWD - Element found success By.xpath: //div[text()=' 15 ']
20:14:34.850 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> xpath: //div[text()=' 15 ']]
20:14:34.933 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> xpath: //div[text()=' 15 ']]
20:14:34.933 INFO  manager.ListenerWD - Before find element By.xpath: //*[@type='submit']
20:14:34.980 INFO  manager.ListenerWD - Element found success By.xpath: //*[@type='submit']
20:14:34.983 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> xpath: //*[@type='submit']]
20:14:35.136 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (c26d3596c484a7bf2bd15e5e3b42e971)] -> xpath: //*[@type='submit']]
20:14:35.137 INFO  manager.ListenerWD - Before find element By.cssSelector: a.car-container
20:14:38.704 INFO  manager.ListenerWD - Element found success By.cssSelector: a.car-container
20:14:38.745 INFO  tests.TestBase - ======================================
