16:52:10.556 INFO  manager.ApplicationManager - All tests run in Chrome
16:52:12.130 INFO  manager.ApplicationManager - The link--->https://ilcarro.web.app/search
16:52:12.159 INFO  manager.ListenerWD - Before find element By.xpath: //*[text()=' Logout ']
16:52:22.196 INFO  manager.ListenerWD - Element found success By.xpath: //*[text()=' Logout ']
16:52:22.197 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Log in ']
16:52:22.231 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Log in ']
16:52:22.242 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> xpath: //a[text()=' Log in ']]
16:52:22.352 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> xpath: //a[text()=' Log in ']]
16:52:22.353 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='email']
16:52:22.387 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='email']
16:52:22.389 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> xpath: //*[@id='email']]
16:52:22.470 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> xpath: //*[@id='email']]
16:52:22.823 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='password']
16:52:22.843 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='password']
16:52:22.843 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> xpath: //*[@id='password']]
16:52:22.903 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> xpath: //*[@id='password']]
16:52:23.150 INFO  manager.ListenerWD - Before find element By.xpath: //*[@type='submit']
16:52:23.172 INFO  manager.ListenerWD - Element found success By.xpath: //*[@type='submit']
16:52:23.173 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> xpath: //*[@type='submit']]
16:52:23.237 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> xpath: //*[@type='submit']]
16:52:23.238 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
16:52:24.234 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
16:52:24.235 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
16:52:24.259 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
16:52:24.260 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> xpath: //button[text()='Ok']]
16:52:24.335 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> xpath: //button[text()='Ok']]
16:52:24.384 INFO  tests.TestBase - test add new car success all started
16:52:24.385 INFO  tests.TestBase - test data: Car(location=Tel Aviv, manufacture=BMW, model=X5, year=2022, fuel=Gas, seats=5, carClass=D, carRegNumber=12345678, price=80.0, about=super car)
16:52:24.897 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Let the car work ']
16:52:24.931 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Let the car work ']
16:52:24.931 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> xpath: //a[text()=' Let the car work ']]
16:52:25.047 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> xpath: //a[text()=' Let the car work ']]
16:52:25.047 INFO  manager.ListenerWD - Before find element By.id: pickUpPlace
16:52:25.075 INFO  manager.ListenerWD - Element found success By.id: pickUpPlace
16:52:25.076 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> id: pickUpPlace]
16:52:25.172 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> id: pickUpPlace]
16:52:25.470 INFO  manager.ListenerWD - Before find element By.cssSelector: div.pac-item
16:52:26.313 INFO  manager.ListenerWD - Element found success By.cssSelector: div.pac-item
16:52:26.314 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> css selector: div.pac-item]
16:52:26.388 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> css selector: div.pac-item]
16:52:26.389 INFO  manager.ListenerWD - Before find element By.id: make
16:52:26.414 INFO  manager.ListenerWD - Element found success By.id: make
16:52:26.414 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> id: make]
16:52:26.494 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> id: make]
16:52:26.812 INFO  manager.ListenerWD - Before find element By.id: model
16:52:26.835 INFO  manager.ListenerWD - Element found success By.id: model
16:52:26.836 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> id: model]
16:52:26.928 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (7d2f9ad2993292fef6bf0e16e4658a29)] -> id: model]
16:52:27.212 INFO  manager.ListenerWD - Before find element By.id: year
16:52:27.244 INFO  manager.ListenerWD - Element found success By.id: year
