20:24:50.779 INFO  manager.ApplicationManager - All tests run in Chrome
20:24:52.419 INFO  manager.ApplicationManager - The link--->https://ilcarro.web.app/search
20:24:52.444 INFO  manager.ListenerWD - Before find element By.xpath: //*[text()=' Logout ']
20:25:02.489 INFO  manager.ListenerWD - Element found success By.xpath: //*[text()=' Logout ']
20:25:02.491 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Log in ']
20:25:02.520 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Log in ']
20:25:02.534 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (8812ab8d6c181d74a37e3e80a9384925)] -> xpath: //a[text()=' Log in ']]
20:25:02.642 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (8812ab8d6c181d74a37e3e80a9384925)] -> xpath: //a[text()=' Log in ']]
20:25:02.643 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='email']
20:25:02.678 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='email']
20:25:02.679 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (8812ab8d6c181d74a37e3e80a9384925)] -> xpath: //*[@id='email']]
20:25:02.779 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (8812ab8d6c181d74a37e3e80a9384925)] -> xpath: //*[@id='email']]
20:25:03.118 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='password']
20:25:03.144 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='password']
20:25:03.145 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (8812ab8d6c181d74a37e3e80a9384925)] -> xpath: //*[@id='password']]
20:25:03.224 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (8812ab8d6c181d74a37e3e80a9384925)] -> xpath: //*[@id='password']]
20:25:03.619 INFO  manager.ListenerWD - Before find element By.xpath: //*[@type='submit']
20:25:03.642 INFO  manager.ListenerWD - Element found success By.xpath: //*[@type='submit']
