20:15:53.576 INFO  manager.ApplicationManager - All tests run in Chrome
20:15:55.405 INFO  manager.ApplicationManager - The link--->https://ilcarro.web.app/search
20:15:55.428 INFO  manager.ListenerWD - Before find element By.xpath: //*[text()=' Logout ']
20:16:05.467 INFO  manager.ListenerWD - Element found success By.xpath: //*[text()=' Logout ']
20:16:05.468 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Log in ']
20:16:05.487 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Log in ']
20:16:05.493 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> xpath: //a[text()=' Log in ']]
20:16:05.637 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> xpath: //a[text()=' Log in ']]
20:16:05.637 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='email']
20:16:05.668 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='email']
20:16:05.668 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> xpath: //*[@id='email']]
20:16:05.778 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> xpath: //*[@id='email']]
20:16:06.207 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='password']
20:16:06.246 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='password']
20:16:06.246 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> xpath: //*[@id='password']]
20:16:06.321 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> xpath: //*[@id='password']]
20:16:06.592 INFO  manager.ListenerWD - Before find element By.xpath: //*[@type='submit']
20:16:06.618 INFO  manager.ListenerWD - Element found success By.xpath: //*[@type='submit']
20:16:06.619 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> xpath: //*[@type='submit']]
20:16:06.706 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> xpath: //*[@type='submit']]
20:16:06.707 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
20:16:08.328 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
20:16:08.329 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
20:16:08.368 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
20:16:08.369 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> xpath: //button[text()='Ok']]
20:16:08.452 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> xpath: //button[text()='Ok']]
20:16:08.462 INFO  tests.TestBase - test add new car wrong car model (empty) started
20:16:08.462 INFO  tests.TestBase - test data: location-'Tel Aviv, Israel', manufacture-'Kia', model-'', year-'2020', fuel-'Gas',seats-'5', car class-'C', car number-'432-232 +i',price-'50'
20:16:08.968 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Let the car work ']
20:16:09.010 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Let the car work ']
20:16:09.010 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> xpath: //a[text()=' Let the car work ']]
20:16:09.143 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> xpath: //a[text()=' Let the car work ']]
20:16:09.144 INFO  manager.ListenerWD - Before find element By.id: pickUpPlace
20:16:09.174 INFO  manager.ListenerWD - Element found success By.id: pickUpPlace
20:16:09.175 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> id: pickUpPlace]
20:16:09.250 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> id: pickUpPlace]
20:16:09.506 INFO  manager.ListenerWD - Before find element By.cssSelector: div.pac-item
20:16:09.861 INFO  manager.ListenerWD - Element found success By.cssSelector: div.pac-item
20:16:09.862 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> css selector: div.pac-item]
20:16:09.949 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> css selector: div.pac-item]
20:16:09.949 INFO  manager.ListenerWD - Before find element By.id: make
20:16:09.984 INFO  manager.ListenerWD - Element found success By.id: make
20:16:09.985 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> id: make]
20:16:10.044 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> id: make]
20:16:10.268 INFO  manager.ListenerWD - Before find element By.id: model
20:16:10.296 INFO  manager.ListenerWD - Element found success By.id: model
20:16:10.297 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> id: model]
20:16:10.366 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> id: model]
20:16:10.617 INFO  manager.ListenerWD - Before find element By.id: year
20:16:10.645 INFO  manager.ListenerWD - Element found success By.id: year
20:16:10.646 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> id: year]
20:16:10.726 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> id: year]
20:16:11.052 INFO  manager.ListenerWD - Before find element By.id: fuel
20:16:11.069 INFO  manager.ListenerWD - Element found success By.id: fuel
20:16:11.119 INFO  manager.ListenerWD - Before find element By.xpath: .//option[@value = "Gas"]
20:16:11.153 INFO  manager.ListenerWD - Element found success By.xpath: .//option[@value = "Gas"]
20:16:11.172 INFO  manager.ListenerWD - start method click [[[[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> id: fuel]] -> xpath: .//option[@value = "Gas"]]
20:16:11.217 INFO  manager.ListenerWD - done method click on: [[[[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> id: fuel]] -> xpath: .//option[@value = "Gas"]]
20:16:11.218 INFO  manager.ListenerWD - Before find element By.id: seats
20:16:11.244 INFO  manager.ListenerWD - Element found success By.id: seats
20:16:11.244 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> id: seats]
20:16:11.325 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> id: seats]
20:16:11.678 INFO  manager.ListenerWD - Before find element By.id: class
20:16:11.696 INFO  manager.ListenerWD - Element found success By.id: class
20:16:11.697 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> id: class]
20:16:11.768 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> id: class]
20:16:11.980 INFO  manager.ListenerWD - Before find element By.id: serialNumber
20:16:12.010 INFO  manager.ListenerWD - Element found success By.id: serialNumber
20:16:12.011 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (e18bf8dbb87a4f6243b457d968bb1f78)] -> id: serialNumber]
