20:19:55.767 INFO  manager.ApplicationManager - All tests run in Chrome
20:19:57.396 INFO  manager.ApplicationManager - The link--->https://ilcarro.web.app/search
20:19:57.417 INFO  manager.ListenerWD - Before find element By.xpath: //*[text()=' Logout ']
20:20:07.464 INFO  manager.ListenerWD - Element found success By.xpath: //*[text()=' Logout ']
20:20:07.465 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Log in ']
20:20:07.499 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Log in ']
20:20:07.510 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8d19692660e1a53e805ac4b633c7bb6)] -> xpath: //a[text()=' Log in ']]
20:20:07.615 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8d19692660e1a53e805ac4b633c7bb6)] -> xpath: //a[text()=' Log in ']]
20:20:07.616 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='email']
20:20:07.652 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='email']
20:20:07.653 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8d19692660e1a53e805ac4b633c7bb6)] -> xpath: //*[@id='email']]
20:20:07.745 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8d19692660e1a53e805ac4b633c7bb6)] -> xpath: //*[@id='email']]
20:20:08.213 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='password']
20:20:08.247 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='password']
20:20:08.247 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8d19692660e1a53e805ac4b633c7bb6)] -> xpath: //*[@id='password']]
20:20:08.338 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8d19692660e1a53e805ac4b633c7bb6)] -> xpath: //*[@id='password']]
20:20:08.661 INFO  manager.ListenerWD - Before find element By.xpath: //*[@type='submit']
20:20:08.682 INFO  manager.ListenerWD - Element found success By.xpath: //*[@type='submit']
20:20:08.683 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8d19692660e1a53e805ac4b633c7bb6)] -> xpath: //*[@type='submit']]
20:20:08.783 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8d19692660e1a53e805ac4b633c7bb6)] -> xpath: //*[@type='submit']]
20:20:08.783 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
20:20:10.341 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
20:20:10.343 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
20:20:10.365 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
20:20:10.365 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8d19692660e1a53e805ac4b633c7bb6)] -> xpath: //button[text()='Ok']]
20:20:10.430 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8d19692660e1a53e805ac4b633c7bb6)] -> xpath: //button[text()='Ok']]
20:20:10.448 INFO  tests.TestBase - test add new car wrong manufacture (empty) started
20:20:10.449 INFO  tests.TestBase - test data: location-'Tel Aviv, Israel', manufacture-'', model-'Sportage', year-'2020', fuel-'Gas',seats-'5', car class-'C', car number-'432-232 +i',price-'50'
20:20:10.966 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Let the car work ']
20:20:10.994 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Let the car work ']
20:20:10.995 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8d19692660e1a53e805ac4b633c7bb6)] -> xpath: //a[text()=' Let the car work ']]
20:20:11.095 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8d19692660e1a53e805ac4b633c7bb6)] -> xpath: //a[text()=' Let the car work ']]
20:20:11.096 INFO  manager.ListenerWD - Before find element By.id: pickUpPlace
20:20:11.122 INFO  manager.ListenerWD - Element found success By.id: pickUpPlace
20:20:11.123 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8d19692660e1a53e805ac4b633c7bb6)] -> id: pickUpPlace]
20:20:11.188 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8d19692660e1a53e805ac4b633c7bb6)] -> id: pickUpPlace]
20:20:11.424 INFO  manager.ListenerWD - Before find element By.cssSelector: div.pac-item
20:20:11.766 INFO  manager.ListenerWD - Element found success By.cssSelector: div.pac-item
20:20:11.767 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8d19692660e1a53e805ac4b633c7bb6)] -> css selector: div.pac-item]
20:20:11.841 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8d19692660e1a53e805ac4b633c7bb6)] -> css selector: div.pac-item]
20:20:11.842 INFO  manager.ListenerWD - Before find element By.id: make
20:20:11.879 INFO  manager.ListenerWD - Element found success By.id: make
20:20:11.880 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8d19692660e1a53e805ac4b633c7bb6)] -> id: make]
20:20:11.966 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8d19692660e1a53e805ac4b633c7bb6)] -> id: make]
20:20:12.313 INFO  manager.ListenerWD - Before find element By.id: model
20:20:12.348 INFO  manager.ListenerWD - Element found success By.id: model
