19:52:51.240 INFO  manager.ApplicationManager - All tests run in Chrome
19:52:52.640 INFO  manager.ApplicationManager - The link--->https://ilcarro.web.app/search
19:52:52.660 INFO  manager.ListenerWD - Before find element By.xpath: //*[text()=' Logout ']
19:53:02.689 INFO  manager.ListenerWD - Element found success By.xpath: //*[text()=' Logout ']
19:53:02.691 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Log in ']
19:53:02.717 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Log in ']
19:53:02.730 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> xpath: //a[text()=' Log in ']]
19:53:02.868 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> xpath: //a[text()=' Log in ']]
19:53:02.870 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='email']
19:53:02.903 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='email']
19:53:02.904 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> xpath: //*[@id='email']]
19:53:03.009 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> xpath: //*[@id='email']]
19:53:03.412 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='password']
19:53:03.432 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='password']
19:53:03.433 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> xpath: //*[@id='password']]
19:53:03.507 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> xpath: //*[@id='password']]
19:53:03.812 INFO  manager.ListenerWD - Before find element By.xpath: //*[@type='submit']
19:53:03.849 INFO  manager.ListenerWD - Element found success By.xpath: //*[@type='submit']
19:53:03.849 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> xpath: //*[@type='submit']]
19:53:03.951 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> xpath: //*[@type='submit']]
19:53:03.952 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
19:53:05.712 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
19:53:05.713 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
19:53:05.736 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
19:53:05.737 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> xpath: //button[text()='Ok']]
19:53:05.817 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> xpath: //button[text()='Ok']]
19:53:05.836 INFO  tests.TestBase - test add new car wrong manufacture (empty) started
19:53:05.836 INFO  tests.TestBase - test data: location-'', manufacture-'Kia', model-'Sportage', year-'2020', fuel-'Gas',seats-'5', car class-'C', car number-'432-232 +i',price-'50'
19:53:06.353 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Let the car work ']
19:53:06.386 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Let the car work ']
19:53:06.387 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> xpath: //a[text()=' Let the car work ']]
19:53:06.518 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> xpath: //a[text()=' Let the car work ']]
19:53:06.519 INFO  manager.ListenerWD - Before find element By.id: pickUpPlace
19:53:06.554 INFO  manager.ListenerWD - Element found success By.id: pickUpPlace
19:53:06.554 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: pickUpPlace]
19:53:06.627 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: pickUpPlace]
19:53:06.883 INFO  manager.ListenerWD - Before find element By.cssSelector: div.pac-item
19:53:07.229 INFO  manager.ListenerWD - Element found success By.cssSelector: div.pac-item
19:53:07.230 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> css selector: div.pac-item]
19:53:07.302 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> css selector: div.pac-item]
19:53:07.305 INFO  manager.ListenerWD - Before find element By.id: make
19:53:07.329 INFO  manager.ListenerWD - Element found success By.id: make
19:53:07.330 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: make]
19:53:07.397 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: make]
19:53:07.601 INFO  manager.ListenerWD - Before find element By.id: model
19:53:07.634 INFO  manager.ListenerWD - Element found success By.id: model
19:53:07.636 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: model]
19:53:07.700 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: model]
19:53:07.937 INFO  manager.ListenerWD - Before find element By.id: year
19:53:07.967 INFO  manager.ListenerWD - Element found success By.id: year
19:53:07.969 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: year]
19:53:08.036 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: year]
19:53:08.407 INFO  manager.ListenerWD - Before find element By.id: fuel
19:53:08.436 INFO  manager.ListenerWD - Element found success By.id: fuel
19:53:08.491 INFO  manager.ListenerWD - Before find element By.xpath: .//option[@value = "Gas"]
19:53:08.531 INFO  manager.ListenerWD - Element found success By.xpath: .//option[@value = "Gas"]
19:53:08.548 INFO  manager.ListenerWD - start method click [[[[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: fuel]] -> xpath: .//option[@value = "Gas"]]
19:53:08.596 INFO  manager.ListenerWD - done method click on: [[[[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: fuel]] -> xpath: .//option[@value = "Gas"]]
19:53:08.599 INFO  manager.ListenerWD - Before find element By.id: seats
19:53:08.639 INFO  manager.ListenerWD - Element found success By.id: seats
19:53:08.639 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: seats]
19:53:08.749 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: seats]
19:53:09.128 INFO  manager.ListenerWD - Before find element By.id: class
19:53:09.152 INFO  manager.ListenerWD - Element found success By.id: class
19:53:09.154 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: class]
19:53:09.240 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: class]
19:53:09.510 INFO  manager.ListenerWD - Before find element By.id: serialNumber
19:53:09.539 INFO  manager.ListenerWD - Element found success By.id: serialNumber
19:53:09.542 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: serialNumber]
19:53:09.631 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: serialNumber]
19:53:09.898 INFO  manager.ListenerWD - Before find element By.id: price
19:53:09.937 INFO  manager.ListenerWD - Element found success By.id: price
19:53:09.938 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: price]
19:53:10.010 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: price]
19:53:10.304 INFO  manager.ListenerWD - Before find element By.id: about
19:53:10.325 INFO  manager.ListenerWD - Element found success By.id: about
19:53:10.327 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: about]
19:53:10.395 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> id: about]
19:53:10.534 INFO  manager.ListenerWD - Before find element By.xpath: //*[@type='submit']
19:53:10.554 INFO  manager.ListenerWD - Element found success By.xpath: //*[@type='submit']
19:53:10.555 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> xpath: //*[@type='submit']]
19:53:10.627 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (a20f1d144b2055ae8a8c9f094647259b)] -> xpath: //*[@type='submit']]
19:53:10.628 INFO  manager.ListenerWD - Before find element By.xpath: //*[contains(text(),'Make is required')]
19:53:10.657 INFO  manager.ListenerWD - Element found success By.xpath: //*[contains(text(),'Make is required')]
19:53:10.661 INFO  tests.TestBase - assert check message 'Make is required'
19:53:10.667 INFO  tests.TestBase - ======================================
