16:53:19.401 INFO  manager.ApplicationManager - All tests run in Chrome
16:53:20.934 INFO  manager.ApplicationManager - The link--->https://ilcarro.web.app/search
16:53:20.960 INFO  manager.ListenerWD - Before find element By.xpath: //*[text()=' Logout ']
16:53:30.988 INFO  manager.ListenerWD - Element found success By.xpath: //*[text()=' Logout ']
16:53:30.991 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Log in ']
16:53:31.017 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Log in ']
16:53:31.030 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> xpath: //a[text()=' Log in ']]
16:53:31.135 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> xpath: //a[text()=' Log in ']]
16:53:31.137 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='email']
16:53:31.163 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='email']
16:53:31.164 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> xpath: //*[@id='email']]
16:53:31.244 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> xpath: //*[@id='email']]
16:53:31.655 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='password']
16:53:31.671 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='password']
16:53:31.672 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> xpath: //*[@id='password']]
16:53:31.752 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> xpath: //*[@id='password']]
16:53:32.091 INFO  manager.ListenerWD - Before find element By.xpath: //*[@type='submit']
16:53:32.119 INFO  manager.ListenerWD - Element found success By.xpath: //*[@type='submit']
16:53:32.120 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> xpath: //*[@type='submit']]
16:53:32.214 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> xpath: //*[@type='submit']]
16:53:32.215 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
16:53:33.175 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
16:53:33.176 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
16:53:33.194 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
16:53:33.195 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> xpath: //button[text()='Ok']]
16:53:33.262 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> xpath: //button[text()='Ok']]
16:53:33.300 INFO  tests.TestBase - test add new car wrong year (empty) started
16:53:33.301 INFO  tests.TestBase - test data: location-'Tel Aviv, Israel', manufacture-'Kia', model-'Sportage', year-'', fuel-'Gas',seats-'5', car class-'C', car number-'432-232 +i',price-'50'
16:53:33.818 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Let the car work ']
16:53:33.851 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Let the car work ']
16:53:33.851 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> xpath: //a[text()=' Let the car work ']]
16:53:33.958 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> xpath: //a[text()=' Let the car work ']]
16:53:33.959 INFO  manager.ListenerWD - Before find element By.id: pickUpPlace
16:53:33.990 INFO  manager.ListenerWD - Element found success By.id: pickUpPlace
16:53:33.990 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> id: pickUpPlace]
16:53:34.099 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> id: pickUpPlace]
16:53:34.379 INFO  manager.ListenerWD - Before find element By.cssSelector: div.pac-item
16:53:34.784 INFO  manager.ListenerWD - Element found success By.cssSelector: div.pac-item
16:53:34.784 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> css selector: div.pac-item]
16:53:34.850 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> css selector: div.pac-item]
16:53:34.851 INFO  manager.ListenerWD - Before find element By.id: make
16:53:34.886 INFO  manager.ListenerWD - Element found success By.id: make
16:53:34.887 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> id: make]
16:53:34.963 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> id: make]
16:53:35.168 INFO  manager.ListenerWD - Before find element By.id: model
16:53:35.196 INFO  manager.ListenerWD - Element found success By.id: model
16:53:35.196 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> id: model]
16:53:35.266 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> id: model]
16:53:35.481 INFO  manager.ListenerWD - Before find element By.id: year
16:53:35.509 INFO  manager.ListenerWD - Element found success By.id: year
16:53:35.510 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> id: year]
16:53:35.582 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> id: year]
16:53:35.902 INFO  manager.ListenerWD - Before find element By.id: fuel
16:53:35.930 INFO  manager.ListenerWD - Element found success By.id: fuel
16:53:35.973 INFO  manager.ListenerWD - Before find element By.xpath: .//option[@value = "Gas"]
16:53:36.009 INFO  manager.ListenerWD - Element found success By.xpath: .//option[@value = "Gas"]
16:53:36.028 INFO  manager.ListenerWD - start method click [[[[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> id: fuel]] -> xpath: .//option[@value = "Gas"]]
16:53:36.089 INFO  manager.ListenerWD - done method click on: [[[[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> id: fuel]] -> xpath: .//option[@value = "Gas"]]
16:53:36.091 INFO  manager.ListenerWD - Before find element By.id: seats
16:53:36.114 INFO  manager.ListenerWD - Element found success By.id: seats
16:53:36.114 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> id: seats]
16:53:36.211 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> id: seats]
16:53:36.518 INFO  manager.ListenerWD - Before find element By.id: class
16:53:36.549 INFO  manager.ListenerWD - Element found success By.id: class
16:53:36.550 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> id: class]
16:53:36.632 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> id: class]
16:53:36.938 INFO  manager.ListenerWD - Before find element By.id: serialNumber
16:53:36.962 INFO  manager.ListenerWD - Element found success By.id: serialNumber
16:53:36.963 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> id: serialNumber]
16:53:37.028 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> id: serialNumber]
16:53:37.242 INFO  manager.ListenerWD - Before find element By.id: price
16:53:37.272 INFO  manager.ListenerWD - Element found success By.id: price
16:53:37.273 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> id: price]
16:53:37.348 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (b8f33a090fdfd1a9d4bb2252dbd8e555)] -> id: price]
16:53:37.685 INFO  manager.ListenerWD - Before find element By.id: about
16:53:37.713 INFO  manager.ListenerWD - Element found success By.id: about
