16:54:42.770 INFO  manager.ApplicationManager - All tests run in Chrome
16:54:44.498 INFO  manager.ApplicationManager - The link--->https://ilcarro.web.app/search
16:54:44.517 INFO  manager.ListenerWD - Before find element By.xpath: //*[text()=' Logout ']
16:54:54.573 INFO  manager.ListenerWD - Element found success By.xpath: //*[text()=' Logout ']
16:54:54.575 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Log in ']
16:54:54.605 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Log in ']
16:54:54.616 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> xpath: //a[text()=' Log in ']]
16:54:54.718 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> xpath: //a[text()=' Log in ']]
16:54:54.718 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='email']
16:54:54.748 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='email']
16:54:54.749 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> xpath: //*[@id='email']]
16:54:54.844 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> xpath: //*[@id='email']]
16:54:55.144 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='password']
16:54:55.179 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='password']
16:54:55.180 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> xpath: //*[@id='password']]
16:54:55.239 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> xpath: //*[@id='password']]
16:54:55.472 INFO  manager.ListenerWD - Before find element By.xpath: //*[@type='submit']
16:54:55.500 INFO  manager.ListenerWD - Element found success By.xpath: //*[@type='submit']
16:54:55.502 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> xpath: //*[@type='submit']]
16:54:55.582 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> xpath: //*[@type='submit']]
16:54:55.583 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
16:54:56.583 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
16:54:56.583 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
16:54:56.609 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
16:54:56.610 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> xpath: //button[text()='Ok']]
16:54:56.689 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> xpath: //button[text()='Ok']]
16:54:56.747 INFO  tests.TestBase - test add new car success all started
16:54:56.750 INFO  tests.TestBase - test data: Car(location=Tel Aviv, manufacture=BMW, model=X5, year=2022, fuel=Gas, seats=5, carClass=D, carRegNumber=212121212, price=80.0, about=super car)
16:54:57.265 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Let the car work ']
16:54:57.293 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Let the car work ']
16:54:57.293 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> xpath: //a[text()=' Let the car work ']]
16:54:57.383 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> xpath: //a[text()=' Let the car work ']]
16:54:57.383 INFO  manager.ListenerWD - Before find element By.id: pickUpPlace
16:54:57.404 INFO  manager.ListenerWD - Element found success By.id: pickUpPlace
16:54:57.404 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> id: pickUpPlace]
16:54:57.460 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> id: pickUpPlace]
16:54:57.602 INFO  manager.ListenerWD - Before find element By.cssSelector: div.pac-item
16:54:57.938 INFO  manager.ListenerWD - Element found success By.cssSelector: div.pac-item
16:54:57.938 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> css selector: div.pac-item]
16:54:57.997 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> css selector: div.pac-item]
16:54:58.000 INFO  manager.ListenerWD - Before find element By.id: make
16:54:58.027 INFO  manager.ListenerWD - Element found success By.id: make
16:54:58.029 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> id: make]
16:54:58.097 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> id: make]
16:54:58.303 INFO  manager.ListenerWD - Before find element By.id: model
16:54:58.332 INFO  manager.ListenerWD - Element found success By.id: model
16:54:58.334 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> id: model]
16:54:58.388 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> id: model]
16:54:58.520 INFO  manager.ListenerWD - Before find element By.id: year
16:54:58.550 INFO  manager.ListenerWD - Element found success By.id: year
16:54:58.551 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> id: year]
16:54:58.629 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> id: year]
16:54:58.827 INFO  manager.ListenerWD - Before find element By.id: fuel
16:54:58.842 INFO  manager.ListenerWD - Element found success By.id: fuel
16:54:58.875 INFO  manager.ListenerWD - Before find element By.xpath: .//option[@value = "Gas"]
16:54:58.892 INFO  manager.ListenerWD - Element found success By.xpath: .//option[@value = "Gas"]
16:54:58.903 INFO  manager.ListenerWD - start method click [[[[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> id: fuel]] -> xpath: .//option[@value = "Gas"]]
16:54:58.936 INFO  manager.ListenerWD - done method click on: [[[[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> id: fuel]] -> xpath: .//option[@value = "Gas"]]
16:54:58.936 INFO  manager.ListenerWD - Before find element By.id: seats
16:54:58.952 INFO  manager.ListenerWD - Element found success By.id: seats
16:54:58.953 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> id: seats]
16:54:58.988 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> id: seats]
16:54:59.142 INFO  manager.ListenerWD - Before find element By.id: class
16:54:59.156 INFO  manager.ListenerWD - Element found success By.id: class
16:54:59.157 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> id: class]
16:54:59.200 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (11199309fdb595c08a3655912ecc3cd9)] -> id: class]
