18:50:33.822 INFO  manager.ApplicationManager - All tests run in Chrome
18:50:35.740 INFO  manager.ApplicationManager - The link--->https://ilcarro.web.app/search
18:50:35.759 INFO  manager.ListenerWD - Before find element By.xpath: //*[text()=' Logout ']
18:50:45.780 INFO  manager.ListenerWD - Element found success By.xpath: //*[text()=' Logout ']
18:50:45.782 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Log in ']
18:50:45.806 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Log in ']
18:50:45.810 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (081f6ede46d6b56c888cdd47829d6564)] -> xpath: //a[text()=' Log in ']]
18:50:45.952 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (081f6ede46d6b56c888cdd47829d6564)] -> xpath: //a[text()=' Log in ']]
18:50:45.952 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='email']
18:50:45.984 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='email']
18:50:45.985 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (081f6ede46d6b56c888cdd47829d6564)] -> xpath: //*[@id='email']]
18:50:46.090 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (081f6ede46d6b56c888cdd47829d6564)] -> xpath: //*[@id='email']]
18:50:46.491 INFO  manager.ListenerWD - Before find element By.xpath: //*[@id='password']
18:50:46.531 INFO  manager.ListenerWD - Element found success By.xpath: //*[@id='password']
18:50:46.532 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (081f6ede46d6b56c888cdd47829d6564)] -> xpath: //*[@id='password']]
18:50:46.610 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (081f6ede46d6b56c888cdd47829d6564)] -> xpath: //*[@id='password']]
18:50:46.878 INFO  manager.ListenerWD - Before find element By.xpath: //*[@type='submit']
18:50:46.908 INFO  manager.ListenerWD - Element found success By.xpath: //*[@type='submit']
18:50:46.909 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (081f6ede46d6b56c888cdd47829d6564)] -> xpath: //*[@type='submit']]
18:50:46.990 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (081f6ede46d6b56c888cdd47829d6564)] -> xpath: //*[@type='submit']]
18:50:46.990 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
18:50:48.739 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
18:50:48.740 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
18:50:48.783 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
18:50:48.784 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (081f6ede46d6b56c888cdd47829d6564)] -> xpath: //button[text()='Ok']]
18:50:48.853 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (081f6ede46d6b56c888cdd47829d6564)] -> xpath: //button[text()='Ok']]
18:50:48.862 INFO  tests.TestBase - test add new car success started
18:50:48.862 INFO  tests.TestBase - test data: location-'Tel Aviv, Israel', manufacture-'Kia', model-'Sportage', year-'2020', fuel-'Gas',seats-'5', car class-'C', car number-'432-232 +i',price-'50'
18:50:49.369 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Let the car work ']
18:50:49.407 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Let the car work ']
18:50:49.407 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (081f6ede46d6b56c888cdd47829d6564)] -> xpath: //a[text()=' Let the car work ']]
18:50:49.555 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (081f6ede46d6b56c888cdd47829d6564)] -> xpath: //a[text()=' Let the car work ']]
18:50:49.556 INFO  manager.ListenerWD - Before find element By.id: pickUpPlace
18:50:49.596 INFO  manager.ListenerWD - Element found success By.id: pickUpPlace
